d w z t
98 1816 16 0
98 7622 1 3
98 7658 1 1
98 7622 1 1
98 2669 16 0
98 2343 16 0
98 7622 1 2
98 4930 16 0
98 7439 16 0
98 7439 16 0
98 3865 16 0
98 4245 16 0
98 2669 16 0
98 1816 16 0
98 7191 16 0
98 7622 1 1
98 3970 16 0
98 5735 16 0
98 2669 16 0
98 4985 16 0
98 3865 16 0
98 3865 16 0
98 7326 16 0
98 7622 1 2
98 7622 1 2
98 3865 16 0
98 5481 16 0
98 2669 16 0
98 5680 16 0
98 2669 16 0
98 7622 1 4
98 5668 1 1
98 2426 16 0
98 4985 16 0
98 7439 16 0
98 2669 16 0
98 3865 16 0
98 4090 16 0
98 3970 16 0
98 2669 16 0
98 3865 16 0
98 2669 16 0
98 7622 1 5
98 7439 16 0
98 4361 1 2
98 5668 1 5
98 3709 16 0
98 3865 16 0
98 4985 16 0
98 2669 16 0
98 5037 16 0
98 2669 16 0
98 2669 16 0
98 3865 16 0
98 2669 16 0
98 4394 16 0
98 3865 16 0
98 2669 16 0
98 7622 1 4
98 5680 16 0
98 3865 16 0
98 7439 16 0
98 2669 16 0
98 3865 16 0
98 7461 1 4
98 2926 16 0
98 3865 16 0
98 3865 16 0
98 3865 16 0
98 7030 16 0
98 3865 16 0
98 7622 1 4
98 3967 16 0
98 7622 1 4
98 7439 16 0
98 2669 16 0
98 3865 16 0
98 7191 16 0
211 1801 3 2
211 4152 3 2
211 4152 3 2
211 1801 3 2
211 1801 3 2
211 7054 3 1
211 1801 3 2
211 4152 3 2
211 1932 3 2
211 1801 3 2
211 1801 3 2
211 4097 3 2
211 4114 3 2
211 5249 3 1
211 6970 3 2
211 4152 3 2
211 1801 3 2
211 7133 3 0
211 6970 3 2
211 1801 3 2
211 2116 3 2
211 4946 3 2
211 4152 3 3
211 1801 3 2
211 4114 3 2
211 7387 3 3
211 1801 3 2
211 1686 3 3
211 3136 3 1
211 4152 3 2
211 2706 3 2
211 1801 3 2
211 1801 3 2
211 4344 3 2
211 2075 3 2
211 7376 3 2
211 4946 3 2
211 4946 3 1
211 4688 3 2
211 2075 3 2
211 1801 3 2
211 6383 3 3
211 2252 3 2
211 7766 3 2
211 5193 3 1
211 4946 3 3
211 1801 3 2
211 1801 3 2
211 4152 3 3
211 1801 3 0
211 5101 3 2
211 1801 3 2
211 7888 3 2
211 3526 3 2
211 1801 3 2
211 5101 3 2
211 5413 3 2
211 5085 3 1
211 4152 3 2
211 4946 3 2
211 1801 3 3
211 5058 3 2
211 7133 3 2
211 4946 3 2
211 1801 3 2
211 1801 3 2
211 1801 3 2
211 1801 3 2
211 7443 3 4
211 1801 3 2
211 1801 3 2
211 5249 3 2
211 4946 3 1
211 4331 3 2
211 1801 3 2
211 6995 3 1
211 3157 3 2
211 2706 3 2
211 4344 3 2
211 1801 3 2
211 4152 3 2
211 4621 3 2
211 4946 3 2
211 1801 3 2
211 1801 3 2
211 6099 3 2
211 1801 3 2
211 5249 3 2
211 1801 3 2
211 5085 3 3
301 3962 3 0
301 6970 3 0
301 2075 3 0
301 2075 3 0
301 3495 3 0
301 4812 3 0
301 4097 3 0
301 3136 3 0
301 5193 3 0
301 4812 3 0
301 7766 3 0
301 7766 3 0
301 7376 3 0
301 1801 3 0
301 2075 3 0
301 7376 3 0
301 6383 3 0
301 2075 3 0
301 2075 3 0
301 7376 3 0
301 2075 3 0
301 3495 3 0
301 4812 3 0
301 6970 3 0
301 2075 3 0
301 2075 3 0
301 5996 3 0
301 4331 3 0
301 4812 3 0
301 2075 3 0
301 4831 3 0
301 7376 3 0
301 6970 3 0
301 7376 3 0
301 5101 3 1
301 6383 3 0
301 5193 3 0
301 7151 3 0
301 7151 3 0
301 2075 3 0
301 2075 3 0
301 2075 3 0
301 4831 3 0
301 2752 3 1
301 7766 3 0
301 6383 3 0
301 4097 3 0
301 4331 3 0
301 7376 3 0
301 4812 3 0
301 90 3 0
301 4831 3 0
301 2075 3 0
301 7786 3 0
301 4812 3 0
301 3495 3 0
301 2075 3 0
301 5193 3 0
301 4331 3 0
301 4097 3 1
301 4331 3 0
301 4559 3 0
301 2075 3 0
301 5193 3 0
301 2075 3 0
301 2075 3 0
301 4331 3 0
301 2991 3 0
301 4831 3 0
301 6383 3 0
301 5101 3 0
301 6383 3 0
301 2075 3 0
301 2075 3 1
301 2075 3 0
301 3495 3 0
301 7766 3 0
301 7376 3 0
301 3962 3 0
301 90 3 0
301 7376 3 0
301 7376 3 0
301 5723 3 0
301 6801 3 0
301 5193 3 0
301 2075 3 0
301 2075 3 0
301 4812 3 1
301 5193 3 0
301 7766 3 0
301 2075 3 1
301 5193 3 0
301 7766 3 0
301 4331 3 1
301 2075 3 1
301 2075 3 0
301 4812 3 0
301 2075 3 0
301 7766 3 0
301 6140 3 1
301 2219 3 0
1022 1795 0 3
1022 1799 0 1
1022 1797 0 2
1022 1796 0 1
1022 2601 0 1
1022 1795 0 2
1022 1799 0 2
1022 1797 0 1
1022 1795 0 0
1022 1796 0 0
1022 1795 0 1
1022 1798 0 1
1022 1796 0 1
1022 1800 0 1
1022 1796 0 1
1022 1800 0 1
1022 1798 0 1
1022 1796 0 1
1022 1798 0 1
1022 1796 0 1
1022 1798 0 1
1022 1797 0 1
1022 1800 0 1
1022 1796 0 1
1022 1796 0 1
1022 1799 0 1
1022 1796 0 1
1022 1799 0 1
1022 1797 0 1
1022 1800 0 1
1022 1797 0 2
1022 1798 0 1
1022 1797 0 2
1022 1796 0 2
1022 1799 0 1
1022 1797 0 1
1022 1799 0 3
1022 1795 0 1
1022 1796 0 1
1022 1797 0 1
1022 1797 0 1
1022 1799 0 0
1022 1798 0 1
1022 1796 0 1
1022 1800 0 1
1022 1795 0 1
1022 1796 0 1
1022 1799 0 1
1022 1797 0 2
1022 1797 0 0
1022 1795 0 1
1022 1799 0 2
1022 1797 0 1
1022 1798 0 1
1022 1797 0 1
1022 1798 0 1
1022 1795 0 1
1022 1796 0 1
1022 1800 0 0
1022 1798 0 1
1022 1798 0 1
1022 1800 0 1
1022 1799 0 1
1022 1800 0 1
1022 1795 0 0
1022 1795 0 1
1022 1799 0 1
1022 1797 0 1
1022 1799 0 0
1022 1798 0 1
1022 6759 0 0
1022 1799 0 1
1022 1798 0 0
1022 1800 0 1
1022 1795 0 2
1022 1796 0 1
1022 1796 0 1
1022 1800 0 3
1022 1799 0 1
1022 1798 0 1
1022 1795 0 1
1022 1798 0 1
1022 1798 0 1
1022 4349 0 1
1022 1796 0 1
1022 1800 0 1
1022 1796 0 1
1022 1800 0 1
1022 1799 0 0
1022 1795 0 1
1022 1797 0 1
1022 1795 0 2
1022 1798 0 1
1022 1800 0 1
1022 1797 0 1
1022 1800 0 1
1022 1800 0 1
1022 1797 0 1
1022 1795 0 1
1022 1800 0 2
1022 1799 0 1
1022 1800 0 1
1022 1796 0 1
1022 1795 0 2
1022 1797 0 2
1022 1797 0 1
1022 1795 0 1
1022 1799 0 2
1022 1798 0 1
1022 1798 0 1
1022 1800 0 1
1022 1798 0 1
1022 1800 0 1
1022 1800 0 1
1022 4350 0 2
1022 1797 0 1
1022 1795 0 1
1022 1799 0 1
1022 1796 0 1
1022 1797 0 1
1022 1800 0 1
1022 1796 0 0
1022 1796 0 1
1022 1798 0 1
1022 1795 0 1
1022 1799 0 0
1022 1799 0 0
1022 1800 0 1
1022 1798 0 1
1022 1796 0 1
1022 1799 0 1
1022 1795 0 2
1022 1798 0 0
1022 1795 0 1
1022 1797 0 1
1022 1796 0 0
1022 1797 0 1
1022 1799 0 0
1022 1795 0 2
1022 1795 0 0
1022 1796 0 1
1022 1800 0 1
1022 1798 0 1
1022 1796 0 1
1022 1798 0 1
1022 1795 0 1
1022 1795 0 2
1022 1796 0 0
1022 1797 0 1
1022 1796 0 3
1022 1795 0 1
1022 1796 0 1
1022 2598 0 1
1022 1796 0 1
1022 1799 0 1
1022 1800 0 1
1022 1800 0 0
1022 1798 0 1
1022 1799 0 2
1022 1799 0 1
1022 1799 0 1
1022 1798 0 1
1022 1795 0 1
1022 1796 0 1
1022 1799 0 1
1022 1799 0 1
1022 1797 0 1
1022 1800 0 2
1022 1799 0 1
1022 1795 0 1
1022 1797 0 1
1022 1799 0 1
1022 3563 0 1
1022 1800 0 1
1022 1795 0 1
1022 6758 0 1
1022 1798 0 0
1022 1795 0 1
1022 1795 0 1
1022 1800 0 1
1022 1798 0 1
1022 1797 0 1
1022 1798 0 1
1022 1800 0 1
1022 1796 0 1
1022 1795 0 2
1022 1798 0 1
1022 1799 0 1
1022 1798 0 1
1022 6753 0 1
1022 1798 0 1
1022 1799 0 1
1022 1800 0 1
1022 1800 0 1
1022 1798 0 1
1022 1797 0 2
1022 1799 0 2
1022 1799 0 2
1022 1797 0 1
1022 1797 0 1
1022 1799 0 1
1022 1800 0 0
1022 1796 0 3
1022 1797 0 1
1022 1798 0 1
1022 1799 0 1
1022 1797 0 1
1022 1796 0 2
1022 1796 0 1
1022 1796 0 0
1022 1799 0 2
1022 1797 0 1
1022 1800 0 2
1022 1798 0 1
1022 1799 0 1
1022 1800 0 1
1022 1796 0 1
1022 1797 0 1
1022 1796 0 1
1022 1798 0 1
1022 1795 0 1
1022 1796 0 1
1022 1797 0 2
1022 4354 0 2
1022 1797 0 0
1022 1795 0 1
1022 1798 0 0
1022 1800 0 1
1022 1798 0 2
1022 1797 0 2
1022 1798 0 1
1022 1798 0 1
1022 1796 0 1
1022 1800 0 2
1022 1797 0 1
1022 1796 0 1
1022 1796 0 1
1022 1798 0 1
1022 1800 0 2
1022 1799 0 1
1022 1798 0 1
1022 1800 0 1
1022 1795 0 0
1022 1795 0 0
1022 1799 0 1
1022 1798 0 3
1022 1799 0 1
1022 1795 0 1
1022 1800 0 1
1022 1799 0 1
1022 1796 0 1
1022 1796 0 1
1022 1799 0 1
1022 1800 0 1
1022 1798 0 1
1022 1799 0 0
1022 1800 0 0
1022 1889 0 2
1022 1799 0 0
1022 2597 0 1
1022 1796 0 1
1022 1797 0 1
1022 1798 0 1
1022 1800 0 2
1022 1797 0 1
1022 1799 0 1
1022 1799 0 1
1022 1795 0 1
1022 1798 0 2
1022 1797 0 1
1022 1799 0 1
1022 1796 0 2
1022 1795 0 1
1022 1800 0 1
1022 1796 0 1
1022 1800 0 1
1022 1795 0 2
1022 1799 0 1
1022 1795 0 2
1022 3565 0 0
1022 1795 0 1
1022 1796 0 0
1022 6757 0 1
1022 1798 0 0
1022 1798 0 2
1022 1797 0 1
1022 1797 0 2
1022 1795 0 1
1022 1799 0 1
1022 1795 0 1
1022 1799 0 1
1022 1796 0 1
1022 1796 0 1
1022 1795 0 1
1022 1797 0 2
1022 1796 0 1
1022 2599 0 1
1022 4352 0 1
1022 1795 0 1
1022 1798 0 1
1022 1800 0 1
1022 1798 0 1
1022 1795 0 2
1022 1799 0 1
1022 1800 0 1
1022 1800 0 1
1022 1797 0 1
1022 1798 0 1
1022 1798 0 2
1022 2600 0 0
1022 1795 0 1
1022 1797 0 1
1022 1798 0 1
1022 1795 0 3
1022 1797 0 0
1022 1798 0 1
1022 1796 0 1
1022 2596 0 2
1022 1796 0 0
1022 1798 0 1
1022 1797 0 1
1022 1798 0 1
1022 1798 0 1
1022 1795 0 2
1022 1798 0 0
1022 3559 0 1
1022 1800 0 1
1022 1796 0 1
1022 1797 0 1
1022 1800 0 1
1022 1796 0 1
1022 1796 0 1
1022 1797 0 0
1022 1797 0 2
1022 1795 0 1
1022 1797 0 2
1022 1795 0 1
1022 1797 0 1
1022 1800 0 1
1022 1797 0 1
1022 1797 0 0
1022 1795 0 1
1022 3562 0 0
1022 1796 0 2
1022 1797 0 2
1022 1800 0 1
1022 1795 0 1
1022 1795 0 1
1022 1800 0 1
1022 1795 0 1
1022 1799 0 0
1022 1796 0 2
1022 1795 0 1
1022 1797 0 1
1022 1799 0 1
1022 1795 0 1
1022 1798 0 1
1022 1800 0 1
1022 1799 0 0
1022 1799 0 1
1022 1799 0 1
1022 1796 0 1
1022 1800 0 1
1022 1800 0 2
1022 1796 0 1
1022 1796 0 1
1022 1800 0 1
1022 1799 0 1
1022 1799 0 2
1022 1795 0 1
1022 1800 0 1
1022 1800 0 2
1022 1798 0 1
1022 1795 0 2
1022 1800 0 1
1022 1798 0 1
1022 1800 0 1
1022 1797 0 1
1022 1798 0 1
1022 1795 0 1
1022 1798 0 2
1022 1798 0 1
1022 1799 0 1
1022 1796 0 1
1022 1799 0 2
1022 3560 0 1
1022 1796 0 0
1022 1890 0 2
1022 1798 0 1
1022 1795 0 3
1022 1799 0 1
1022 1800 0 1
1022 1796 0 1
1022 1800 0 1
1022 1797 0 1
1022 3561 0 1
1022 1797 0 2
1022 1800 0 0
1022 1796 0 1
1022 1797 0 1
1022 1799 0 2
1022 1795 0 1
1022 1795 0 1
1022 1800 0 1
1022 1798 0 2
1022 1799 0 0
1022 1797 0 1
1022 1799 0 1
1022 1797 0 1
1022 1797 0 0
1022 1797 0 1
1022 1795 0 1
1022 1795 0 1
1022 1799 0 0
1022 1795 0 1
1022 1797 0 1
1022 1798 0 1
1022 1798 0 0
1022 1794 0 1
1022 1795 0 1
1022 1800 0 1
1022 6760 0 1
1022 1799 0 1
1022 1796 0 1
1022 1799 0 1
1022 1799 0 1
1022 1797 0 3
1022 1800 0 1
1022 1795 0 1
1022 1796 0 1
1022 1799 0 2
1022 1795 0 1
1022 1795 0 1
1022 1798 0 1
1022 1797 0 1
1022 1796 0 1
1022 1798 0 1
1022 1795 0 4
1022 4351 0 1
1022 1799 0 2
1022 1798 0 1
1022 1800 0 1
1022 1797 0 1
1022 1798 0 1
1022 1795 0 2
1022 1797 0 1
1022 1797 0 0
1022 1800 0 1
1022 1795 0 1
1022 1795 0 1
1022 2595 0 1
1022 1800 0 1
1022 4348 0 1
1022 1800 0 2
1022 1799 0 1
1022 1798 0 1
1022 1799 0 1
1022 1799 0 1
1022 4353 0 0
1022 1798 0 1
1022 1800 0 1
1022 1796 0 2
1022 1799 0 1
1022 1796 0 0
1022 1797 0 1
1022 1798 0 0
1022 1799 0 0
1022 1797 0 1
1022 1796 0 2
1022 1798 0 1
1022 1798 0 1
1022 1797 0 1
1022 1798 0 1
1022 1800 0 1
1022 1799 0 1
1022 6756 0 1
1022 1800 0 1
1022 1797 0 1
1022 1800 0 0
1022 1796 0 1
1022 1796 0 1
1022 1795 0 0
1022 1799 0 1
1022 1796 0 2
1022 1798 0 1
1022 1795 0 0
1022 1797 0 1
1022 1796 0 1
1022 1796 0 0
1022 1798 0 1
1022 1800 0 1
1022 1795 0 2
1022 1800 0 1
1022 1796 0 1
1022 1799 0 0
1022 1796 0 2
1022 1798 0 1
1022 1796 0 2
1022 1800 0 1
1022 1796 0 1
1022 1795 0 0
1022 1800 0 1
1022 1797 0 2
1022 1796 0 1
1022 1798 0 1
1022 1795 0 1
1022 1800 0 1
1022 1797 0 1
1022 1799 0 1
1022 6755 0 1
1022 1799 0 2
1022 1796 0 1
1022 1797 0 0
1022 1798 0 1
1022 1797 0 1
1022 1799 0 1
1022 1798 0 2
1022 1795 0 1
1022 1795 0 2
1022 1797 0 1
1022 1798 0 1
1022 1799 0 1
1022 1796 0 0
1022 1887 0 1
1022 1888 0 1
1022 1799 0 1
1022 1799 0 3
1022 1797 0 1
1022 1800 0 1
1022 1798 0 0
1022 1797 0 1
1022 1799 0 0
1022 1800 0 1
1022 1797 0 1
1022 1798 0 1
1022 1800 0 0
1022 1796 0 1
1022 1796 0 1
1022 1797 0 0
1022 1795 0 1
1022 1798 0 0
1022 1795 0 3
1022 1800 0 1
1022 1799 0 0
1022 1797 0 2
1022 1799 0 0
1022 1795 0 1
1022 1796 0 1
1022 1799 0 3
1022 1800 0 0
1022 1800 0 1
1022 1796 0 1
1022 1800 0 1
1022 1798 0 1
1022 3564 0 1
1022 1796 0 1
1022 1800 0 1
1022 1797 0 1
1022 1797 0 1
1022 1795 0 2
1022 1800 0 1
1022 1795 0 1
1022 1795 0 1
1022 1796 0 2
1022 1795 0 0
1022 1795 0 1
1022 1798 0 1
21 3114 25 0
21 3802 25 0
21 5912 25 0
21 3114 25 0
21 1808 25 0
21 2614 2 1
21 3292 2 1
21 3114 25 0
21 3114 25 0
21 3114 25 0
21 5908 25 0
21 5908 25 0
21 4995 2 1
21 6372 25 0
21 3114 25 0
21 6650 25 0
21 5908 25 0
21 3114 25 0
21 8217 2 1
21 3114 25 0
21 3114 25 0
21 6474 2 1
21 1808 25 0
21 3114 25 0
189 1794 0 0
189 7925 1 2
189 1794 0 0
189 1798 0 0
189 8132 1 2
189 7923 1 2
189 7923 1 2
189 1794 0 0
189 8127 1 2
189 8127 1 2
189 1794 0 0
189 7926 1 2
189 8130 1 2
189 7923 1 2
189 1794 0 0
189 1794 0 0
189 8127 1 2
189 8127 1 2
189 8127 1 2
189 1795 0 1
189 8127 1 2
189 7927 1 2
189 7923 1 2
189 1794 0 0
189 1794 0 0
189 1794 0 1
189 8127 1 2
189 8132 1 2
189 7923 1 2
189 7672 1 2
189 7923 1 2
189 2007 1 2
189 4067 1 2
189 7923 1 2
189 7924 1 2
189 7924 1 2
189 8127 1 2
189 1794 0 0
189 7465 1 2
189 7928 1 2
189 7923 1 2
189 1794 0 1
189 1794 0 1
189 5962 0 0
189 1794 1 2
189 7923 1 2
189 8127 1 2
189 8127 1 2
189 1794 0 0
189 1794 0 1
189 7923 1 2
189 2007 1 2
189 5396 1 2
189 2487 1 2
189 8127 1 2
189 2485 1 2
189 8127 1 2
189 7923 1 2
189 1794 0 0
189 4858 1 2
189 7923 1 2
189 7923 1 2
189 8127 1 2
189 8133 1 2
189 7923 1 2
189 7923 1 2
189 8127 1 2
189 8127 1 2
189 1794 0 0
189 3490 1 2
189 7926 1 2
189 7923 1 2
189 7925 1 2
189 8127 1 2
189 8127 1 2
189 8127 1 2
189 3766 1 2
189 1794 0 0
189 7461 1 2
189 7923 1 2
189 1794 0 0
189 7923 1 2
189 1794 0 1
189 8127 1 2
189 1794 0 1
189 7923 1 2
189 1794 0 1
189 7924 1 2
189 8127 1 2
189 1794 0 0
189 8133 1 2
189 8127 1 2
189 1794 0 0
189 1794 0 0
189 1794 0 1
189 2488 1 2
189 7360 1 2
189 7923 1 2
189 3114 1 2
189 8127 1 2
189 1794 0 1
189 8133 1 2
189 1794 0 1
189 3269 1 2
189 7923 1 2
189 7923 1 2
189 7923 1 2
189 7923 1 2
189 1794 0 1
189 1794 0 0
189 8129 1 2
189 4467 1 2
189 7923 1 2
189 7923 1 2
189 1794 0 0
189 7923 1 2
189 8127 1 2
189 7745 1 2
189 1794 0 1
189 1794 0 1
873 1490 5 0
873 21 1 2
873 1490 5 0
873 2380 1 2
873 2125 1 3
873 1490 5 0
873 21 5 0
873 8066 1 3
873 1921 1 1
873 5501 1 2
873 1490 5 0
873 8023 1 1
873 7622 1 1
873 4143 1 1
873 1921 1 1
873 2125 1 3
873 2007 1 1
873 1490 5 0
873 5451 1 3
873 2007 1 3
873 7622 1 2
873 5091 1 2
873 1690 1 2
873 1921 1 3
873 5687 1 1
873 77 5 0
873 653 5 0
873 2007 1 1
873 2125 1 3
873 2125 1 2
873 2125 1 2
873 79 1 3
873 79 1 2
873 21 1 3
873 2007 1 2
873 8073 1 1
873 2125 1 3
873 1490 5 0
873 1490 5 0
873 1965 1 2
873 90 1 2
873 653 1 1
873 5451 1 3
873 8084 1 3
873 2007 1 2
873 2380 1 1
873 2125 1 2
873 7622 1 2
873 7622 1 3
873 4532 1 2
873 1490 5 4
873 7622 1 2
873 1965 1 2
873 7622 1 3
873 7622 1 1
873 1490 5 0
873 1490 5 0
873 2125 1 1
873 4143 1 1
873 1921 1 1
873 90 1 3
873 4143 1 3
873 1490 5 0
873 77 5 0
873 2125 1 1
957 1798 0 1
957 1799 0 1
957 1795 0 0
957 1795 0 1
957 1799 0 1
957 1797 0 0
957 1799 0 1
957 1800 0 1
957 1797 0 0
957 1799 0 1
957 1799 0 0
957 1797 0 0
957 1800 0 0
957 1795 0 1
957 1800 0 1
957 1798 0 1
957 1795 0 1
957 1797 0 0
957 1797 0 1
957 1797 0 1
957 1796 0 1
957 1794 0 0
957 1794 0 1
957 1795 0 1
957 1796 0 0
957 1797 0 1
957 1800 0 1
957 1796 0 0
957 1800 0 1
957 1798 0 1
957 1799 0 1
957 1797 0 1
957 1796 0 1
957 1800 0 1
957 1800 0 0
957 1798 0 1
957 1800 0 0
957 1798 0 0
957 1797 0 1
957 1798 0 1
957 1796 0 1
957 1799 0 1
957 1795 0 1
957 1794 0 0
957 1800 0 1
957 1795 0 1
957 1796 0 1
957 1798 0 1
957 1797 0 1
957 1797 0 1
957 1795 0 0
957 1796 0 0
957 1796 0 0
957 1795 0 1
957 1799 0 1
957 1799 0 0
957 1797 0 1
957 1798 0 1
957 1795 0 0
957 1799 0 1
957 1794 0 0
957 1796 0 1
957 1796 0 1
957 1795 0 1
957 1799 0 0
957 1800 0 1
957 1799 0 0
957 1799 0 1
957 1800 0 0
957 1799 0 1
957 1800 0 1
957 1796 0 1
957 1799 0 0
957 1796 0 1
957 1795 0 0
957 1795 0 0
957 1795 0 0
957 1800 0 1
957 1796 0 0
957 1798 0 1
957 1796 0 1
957 1798 0 0
957 1797 0 0
957 1800 0 0
957 1797 0 0
957 1797 0 1
957 1794 0 1
957 1797 0 1
957 1795 0 1
957 1798 0 0
957 1799 0 1
957 1797 0 1
957 1794 0 0
957 1798 0 1
957 1798 0 1
957 1798 0 0
957 1798 0 1
957 1796 0 0
957 1797 0 1
957 1795 0 1
957 1798 0 0
957 1799 0 1
957 1798 0 1
957 1794 0 1
957 1798 0 0
957 1798 0 0
957 1798 0 1
957 1798 0 1
957 1800 0 0
957 1800 0 0
957 1796 0 0
957 1794 0 0
957 1796 0 0
957 1800 0 1
957 1796 0 1
957 1795 0 0
957 1798 0 1
957 1795 0 1
957 1795 0 0
957 1799 0 1
957 1796 0 0
957 1798 0 0
957 1796 0 0
957 1798 0 1
957 1800 0 1
957 1798 0 0
957 1800 0 1
957 1800 0 1
957 1796 0 0
957 1800 0 0
957 1799 0 0
957 1797 0 1
957 1799 0 0
957 1800 0 0
957 1795 0 0
957 1800 0 0
957 1798 0 0
957 1798 0 0
957 1794 0 0
957 1796 0 1
957 1797 0 1
957 1794 0 0
957 1800 0 1
957 1798 0 1
957 1796 0 0
957 1798 0 1
957 1797 0 0
957 1794 0 1
957 1796 0 0
957 1795 0 1
957 1798 0 0
957 1799 0 1
957 1800 0 0
957 1799 0 1
957 1796 0 1
957 1795 0 0
957 1796 0 1
957 1798 0 0
957 1795 0 1
957 1798 0 0
957 1798 0 1
957 1796 0 0
957 1796 0 0
957 1797 0 1
957 1796 0 0
957 1794 0 1
957 1798 0 0
957 1797 0 0
957 1796 0 1
957 1796 0 1
957 1799 0 0
957 1795 0 1
957 1796 0 0
957 1798 0 1
957 1796 0 0
957 1798 0 0
957 1799 0 0
957 1797 0 1
957 1797 0 0
957 1795 0 0
957 1798 0 2
957 1796 0 1
957 1800 0 1
957 1799 0 1
957 1794 0 1
957 1796 0 0
957 1794 0 1
957 1795 0 0
957 1797 0 0
957 1800 0 0
957 1797 0 0
957 1796 0 0
957 1795 0 0
957 1796 0 1
957 1795 0 0
957 1797 0 0
957 1795 0 0
957 1798 0 0
957 1800 0 0
957 1797 0 1
957 1796 0 2
957 1794 0 0
957 1800 0 1
957 1798 0 1
957 1797 0 1
957 1800 0 1
957 1798 0 1
957 1794 0 0
957 1797 0 0
957 1795 0 0
957 1799 0 1
957 1798 0 0
957 1797 0 0
957 1796 0 1
957 1800 0 1
957 1794 0 0
957 1796 0 0
957 1797 0 1
957 1798 0 0
957 1797 0 1
957 1797 0 1
957 1798 0 0
957 1798 0 0
957 1796 0 0
957 1799 0 1
957 1798 0 0
957 1799 0 1
957 1796 0 0
957 1797 0 0
957 1799 0 0
957 1800 0 1
957 1798 0 0
957 1795 0 1
957 1798 0 0
957 1794 0 1
957 1797 0 1
957 1797 0 0
957 1797 0 0
957 1794 0 1
957 1798 0 1
957 1796 0 1
957 1799 0 0
957 1796 0 1
957 1800 0 0
957 1795 0 1
957 1798 0 0
957 1797 0 0
957 1795 0 1
957 1797 0 0
957 1798 0 0
957 1797 0 0
957 1795 0 1
957 1795 0 0
957 1797 0 1
957 1795 0 0
957 1794 0 0
957 1800 0 1
957 1794 0 1
957 1797 0 0
957 1795 0 0
957 1799 0 0
957 1797 0 0
957 1797 0 0
957 1796 0 0
957 1795 0 1
957 1797 0 1
957 1800 0 1
957 1797 0 0
957 1796 0 1
957 1796 0 0
957 1800 0 0
957 1800 0 1
957 1797 0 0
957 1796 0 0
957 1800 0 1
957 1799 0 1
957 1799 0 1
957 1797 0 1
957 1795 0 1
957 1798 0 0
957 1796 0 1
957 1797 0 0
957 1800 0 0
957 1800 0 0
957 1799 0 0
957 1796 0 0
957 1796 0 0
957 1799 0 0
957 1796 0 1
957 1798 0 1
957 1797 0 2
957 1797 0 0
957 1800 0 1
957 1795 0 1
957 1800 0 0
957 1795 0 0
957 1799 0 1
957 1800 0 0
957 1796 0 0
957 1797 0 0
957 1799 0 1
957 1796 0 2
957 1800 0 0
957 1800 0 0
957 1799 0 0
957 1798 0 0
957 1795 0 1
957 1796 0 0
957 1799 0 1
957 1794 0 0
957 1800 0 0
957 1797 0 0
957 1796 0 1
957 1796 0 1
957 1794 0 1
957 1794 0 0
957 1800 0 1
957 1799 0 1
957 1796 0 0
957 1800 0 1
957 1796 0 1
957 1797 0 0
957 1798 0 1
957 1796 0 1
957 1800 0 1
957 1800 0 0
957 1797 0 1
957 1795 0 0
957 1800 0 0
957 1797 0 0
957 1799 0 0
957 1798 0 1
957 1796 0 0
957 1794 0 0
957 1796 0 1
957 1798 0 0
957 1800 0 2
957 1795 0 1
957 1795 0 1
957 1795 0 1
957 1799 0 1
957 1794 0 1
957 1797 0 0
957 1799 0 0
957 1794 0 1
957 1797 0 0
957 1796 0 1
957 1795 0 0
957 1799 0 0
957 1799 0 1
957 1799 0 1
957 1795 0 1
957 1797 0 1
957 1800 0 1
957 1797 0 0
957 1796 0 0
957 1798 0 0
957 1797 0 0
957 1797 0 1
957 1798 0 1
957 1794 0 1
957 1795 0 0
957 1800 0 1
957 1798 0 1
957 1798 0 0
957 1800 0 0
957 1795 0 1
957 1797 0 0
957 1795 0 0
957 1796 0 1
957 1796 0 1
957 1796 0 1
957 1797 0 1
957 1799 0 1
957 1799 0 1
957 1795 0 1
957 1799 0 2
957 1795 0 0
957 1799 0 1
957 1800 0 1
957 1795 0 1
957 1796 0 1
957 1800 0 0
957 1795 0 1
957 1795 0 0
957 1799 0 0
957 1795 0 1
957 1797 0 0
957 1798 0 1
957 1798 0 0
957 1795 0 1
957 1795 0 1
957 1799 0 1
957 1797 0 1
957 1795 0 1
957 1800 0 1
957 1796 0 1
957 1798 0 1
957 1794 0 0
957 1795 0 1
957 1800 0 0
957 1794 0 1
957 1799 0 1
957 1798 0 1
957 1798 0 1
957 1798 0 0
957 1797 0 1
957 1795 0 1
957 1799 0 0
957 1799 0 1
957 1799 0 1
957 1794 0 1
957 1799 0 1
957 1800 0 0
957 1795 0 1
957 1800 0 1
957 1794 0 0
957 1799 0 0
957 1797 0 2
957 1797 0 0
957 1800 0 0
957 1796 0 0
957 1798 0 0
957 1795 0 0
957 1796 0 0
957 1799 0 1
957 1800 0 1
957 1800 0 0
957 1797 0 1
957 1799 0 1
957 1796 0 1
957 1798 0 0
957 1795 0 1
957 1799 0 0
957 1797 0 1
957 1800 0 0
957 1798 0 0
957 1800 0 0
957 1797 0 0
957 1796 0 0
957 1795 0 0
957 1800 0 1
957 1794 0 0
957 1798 0 0
957 1796 0 1
957 1799 0 1
957 1798 0 1
957 1797 0 0
